"","X1.x","yearID.x","playerID","teamID.x","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","teamID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y"
"480",31040,2014,"navardi01","TOR","AL",139,121,139,112,0,112,0,0,0,0,0,0,0,0,21,18,0,1,139,481,40,132,22,0,12,69,3,0,32,76,1,1,0,6,12,0.274428274428274,98,0.712318087318087,"AvgPoor","AvgPoor",31728,2015,"TOR","AL",54,44,54,39,0,39,0,0,0,0,0,0,0,0,11,7,0,1,54,171,17,42,7,0,5,20,0,0,17,29,1,0,0,4,0,0.245614035087719,30,0.68156067251462,"AvgPoor","AvgPoor"
"481",31041,2014,"navaref01","LAA","AL",64,39,64,53,0,0,28,0,0,0,23,0,6,27,4,11,1,1,64,159,17,39,10,1,1,14,1,3,13,27,2,0,2,0,0,0.245283018867925,27,0.641948222904783,"AvgPoor","AvgPoor",31729,2015,"LAA","AL",54,20,54,46,0,0,29,0,0,0,15,0,3,17,2,8,2,1,54,83,9,21,4,0,0,5,0,2,5,16,1,0,0,0,5,0.253012048192771,17,0.596659364731654,"AvgPoor","AvgPoor"
"482",31042,2014,"negrokr01","CIN","NL",49,36,49,42,0,0,0,17,25,2,1,0,0,1,0,7,2,1,49,144,19,39,10,1,6,17,5,0,12,40,0,1,1,0,2,0.270833333333333,22,0.810376857749469,"AvgPoor","Good",31731,2015,"CIN","NL",43,20,43,35,0,0,2,6,2,10,10,5,2,16,0,7,4,1,43,93,5,13,2,0,0,2,2,0,9,23,0,3,2,0,2,0.139784946236559,11,0.399385560675883,"AvgPoor","AvgPoor"
"483",31043,2014,"nelsoch01","SDN","NL",27,17,27,24,0,0,1,3,20,0,0,0,0,0,0,7,0,1,27,73,5,17,3,0,0,7,1,2,7,14,1,0,0,1,5,0.232876712328767,14,0.570268899036022,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",31044,2014,"nietoad01","CHA","AL",48,32,48,46,0,46,0,0,0,0,0,0,0,0,1,1,3,1,48,106,8,25,5,0,2,7,0,1,8,38,0,1,3,0,3,0.235849056603774,18,0.635274815422477,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",31045,2014,"nieuwki01","NYN","NL",61,22,61,35,0,0,0,0,0,0,17,14,6,35,0,31,0,1,61,112,16,29,14,1,3,16,4,0,16,39,3,0,0,2,1,0.258928571428571,11,0.828296703296703,"AvgPoor","Good",31732,2015,"LAA","AL",10,6,10,10,0,0,0,0,0,0,9,3,0,10,0,0,3,2,10,22,4,3,2,0,0,1,0,1,2,9,0,0,0,0,0,0.136363636363636,1,0.435606060606061,"AvgPoor","AvgPoor"
"486",31045,2014,"nieuwki01","NYN","NL",61,22,61,35,0,0,0,0,0,0,17,14,6,35,0,31,0,1,61,112,16,29,14,1,3,16,4,0,16,39,3,0,0,2,1,0.258928571428571,11,0.828296703296703,"AvgPoor","Good",31733,2015,"NYN","NL",64,21,64,41,0,0,0,0,0,0,25,13,7,41,0,29,2,3,37,68,14,19,7,0,4,11,0,1,6,23,0,3,0,0,2,0.279411764705882,8,0.922459893048128,"AvgPoor","Good"
"487",31045,2014,"nieuwki01","NYN","NL",61,22,61,35,0,0,0,0,0,0,17,14,6,35,0,31,0,1,61,112,16,29,14,1,3,16,4,0,16,39,3,0,0,2,1,0.258928571428571,11,0.828296703296703,"AvgPoor","Good",31734,2015,"NYN","NL",64,21,64,41,0,0,0,0,0,0,25,13,7,41,0,29,2,1,27,38,3,3,2,0,0,2,2,0,2,17,0,0,0,0,0,0.1,1,0.288888888888889,"AvgPoor","AvgPoor"
"488",31046,2014,"nievewi01","PHI","NL",36,34,36,35,0,34,1,0,0,0,0,0,0,0,0,1,0,1,36,122,9,31,8,0,1,7,1,0,1,34,0,2,2,1,2,0.254098360655738,22,0.614103564923237,"AvgPoor","AvgPoor",31735,2015,"SDN","NL",6,4,6,6,0,4,2,0,0,0,0,0,0,0,0,1,0,1,6,13,1,1,0,0,1,4,0,0,1,4,0,0,0,0,0,0.1,0,0.450549450549451,"AvgPoor","AvgPoor"
"489",31047,2014,"nixja01","KCA","AL",7,2,7,7,0,0,1,0,4,2,0,0,0,0,0,0,1,3,7,8,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",31048,2014,"nixja01","PHI","NL",18,10,18,14,0,0,0,2,9,4,0,0,0,0,0,4,0,1,18,39,1,6,0,0,1,2,0,2,2,18,0,1,0,0,1,0.153846153846154,5,0.445054945054945,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",31049,2014,"nixja01","PIT","NL",16,10,16,15,0,0,0,10,6,0,0,0,2,2,0,1,0,2,16,36,1,4,0,0,0,1,1,0,1,4,0,1,1,0,1,0.1,4,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",31050,2014,"norride01","OAK","AL",127,103,127,114,0,114,0,0,0,0,0,0,0,0,10,18,0,1,127,385,46,104,19,1,10,55,2,2,54,86,2,1,1,1,12,0.27012987012987,74,0.763141620284477,"AvgPoor","AvgPoor",31738,2015,"SDN","NL",147,132,147,137,0,128,17,0,0,0,0,0,0,0,1,14,0,1,147,515,65,129,33,2,14,62,4,1,35,131,1,6,0,1,5,0.250485436893204,80,0.709089958341322,"AvgPoor","AvgPoor"
"493",31051,2014,"nunezed02","MIN","AL",72,45,72,58,0,0,0,2,20,20,16,0,2,18,7,12,9,1,72,204,26,51,7,4,4,24,9,3,5,31,0,1,3,0,7,0.25,36,0.653781512605042,"AvgPoor","AvgPoor",31739,2015,"MIN","AL",72,48,72,47,0,0,0,1,16,27,3,0,0,3,16,9,9,1,72,188,23,53,14,1,4,20,8,4,12,29,0,1,2,1,1,0.281914893617021,34,0.757583737097114,"Good","AvgPoor"
"494",31052,2014,"odorro01","TEX","AL",114,107,114,110,0,0,0,110,0,0,0,0,0,0,1,5,0,1,114,386,39,100,14,7,9,48,4,7,17,71,1,5,6,3,7,0.259067357512953,70,0.698391387113448,"AvgPoor","AvgPoor",31741,2015,"TEX","AL",120,113,120,119,0,0,0,119,0,0,0,0,0,0,0,5,1,1,120,426,54,111,21,9,16,61,6,7,23,79,2,14,2,5,3,0.26056338028169,65,0.781028048633682,"AvgPoor","AvgPoor"
"495",31053,2014,"olivomi01","LAN","NL",8,6,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,8,23,4,5,0,1,0,2,0,0,1,12,0,0,0,1,1,0.217391304347826,4,0.544347826086957,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",31054,2014,"oltmi01","CHN","NL",89,60,89,61,0,0,12,0,52,0,0,0,0,0,3,27,0,1,89,225,23,36,8,0,12,33,0,1,25,100,0,3,0,5,3,0.16,16,0.603617571059432,"AvgPoor","AvgPoor",31743,2015,"CHA","AL",24,23,24,23,0,0,5,0,20,0,0,0,0,0,0,1,0,2,24,79,6,16,0,0,3,4,0,1,7,29,0,0,0,0,2,0.20253164556962,13,0.583897556667648,"AvgPoor","AvgPoor"
"497",31054,2014,"oltmi01","CHN","NL",89,60,89,61,0,0,12,0,52,0,0,0,0,0,3,27,0,1,89,225,23,36,8,0,12,33,0,1,25,100,0,3,0,5,3,0.16,16,0.603617571059432,"AvgPoor","AvgPoor",31744,2015,"CHN","NL",6,3,6,6,0,0,0,0,6,0,0,0,0,0,0,2,0,1,6,15,1,2,0,0,1,1,0,0,0,6,0,1,0,0,0,0.133333333333333,1,0.520833333333333,"AvgPoor","AvgPoor"
"498",31055,2014,"omallsh01","LAA","AL",11,2,11,7,0,0,0,1,0,0,5,0,1,6,1,3,3,1,11,16,3,3,0,0,0,1,2,0,0,8,0,0,0,0,0,0.1875,3,0.375,"AvgPoor","AvgPoor",31745,2015,"SEA","AL",24,12,24,17,0,0,0,0,3,0,4,14,3,16,1,8,3,1,24,42,10,11,1,0,1,7,3,0,12,14,0,0,2,1,0,0.261904761904762,9,0.775324675324675,"AvgPoor","AvgPoor"
"499",31056,2014,"ortizda01","BOS","AL",142,136,142,5,0,0,5,0,0,0,0,0,0,0,131,6,0,1,142,518,59,136,27,0,35,104,0,0,75,95,22,3,0,6,18,0.262548262548263,74,0.872856244949268,"AvgPoor","Good",31747,2015,"BOS","AL",146,143,146,9,0,0,9,0,0,0,0,0,0,0,134,3,0,1,146,528,73,144,37,0,37,108,0,1,77,95,16,0,0,9,16,0.272727272727273,70,0.912965156450498,"AvgPoor","Good"
"500",31057,2014,"overbly01","MIL","NL",121,64,121,84,1,0,83,0,0,0,0,0,0,0,0,45,0,1,121,258,24,60,14,0,4,35,2,0,36,60,2,1,0,1,8,0.232558139534884,42,0.661036036036036,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",31058,2014,"owingch01","ARI","NL",91,77,91,79,0,0,0,18,0,61,0,0,0,0,0,13,0,1,91,310,34,81,15,6,6,26,8,1,16,67,0,2,2,2,4,0.261290322580645,54,0.706451612903226,"AvgPoor","AvgPoor",31748,2015,"ARI","NL",147,130,147,138,0,0,0,115,0,35,0,0,0,0,0,10,1,1,147,515,59,117,27,5,4,43,16,4,26,144,3,1,7,3,9,0.227184466019417,81,0.586550280573617,"AvgPoor","AvgPoor"
"502",31059,2014,"ozunama01","MIA","NL",153,146,153,151,0,0,0,0,0,0,11,140,4,151,0,5,0,1,153,565,72,152,26,5,23,85,3,1,41,164,1,1,0,5,12,0.269026548672566,98,0.771860720689456,"AvgPoor","AvgPoor",31749,2015,"MIA","NL",123,119,123,122,0,0,0,0,0,0,0,111,15,122,0,2,0,1,123,459,47,119,27,0,10,44,2,3,30,110,1,3,0,2,10,0.259259259259259,82,0.691134573487515,"AvgPoor","AvgPoor"
"503",31060,2014,"pachejo01","ARI","NL",47,14,47,15,0,0,11,1,3,0,0,0,0,0,0,32,0,2,47,81,6,22,4,0,0,8,0,0,3,12,0,0,1,0,3,0.271604938271605,18,0.618606701940035,"AvgPoor","AvgPoor",31750,2015,"ARI","NL",29,13,29,20,0,18,2,0,1,0,0,0,0,0,0,12,0,1,29,66,8,16,0,0,2,8,1,0,9,14,0,1,0,2,6,0.242424242424242,14,0.666666666666667,"AvgPoor","AvgPoor"
"504",31061,2014,"pachejo01","COL","NL",22,20,22,22,0,19,4,1,0,0,0,0,0,0,0,0,0,1,22,72,4,17,6,1,0,8,0,0,6,15,0,1,0,1,3,0.236111111111111,10,0.647222222222222,"AvgPoor","AvgPoor",31750,2015,"ARI","NL",29,13,29,20,0,18,2,0,1,0,0,0,0,0,0,12,0,1,29,66,8,16,0,0,2,8,1,0,9,14,0,1,0,2,6,0.242424242424242,14,0.666666666666667,"AvgPoor","AvgPoor"
"505",31062,2014,"paganan01","SFN","NL",96,91,96,91,0,0,0,0,0,0,0,91,0,91,0,5,0,1,96,383,56,115,21,2,3,27,16,6,25,53,1,1,1,3,5,0.300261096605744,89,0.731266952267485,"Good","AvgPoor",31751,2015,"SFN","NL",133,123,133,124,0,0,0,0,0,0,0,124,0,124,1,9,1,1,133,512,55,134,21,3,3,37,12,4,32,93,0,1,0,6,12,0.26171875,107,0.635116549455535,"AvgPoor","AvgPoor"
"506",31063,2014,"panikjo01","SFN","NL",73,66,73,70,0,0,0,70,0,0,0,0,0,0,0,7,0,1,73,269,31,82,10,2,1,18,0,0,16,33,0,0,1,1,4,0.304832713754647,69,0.710687082434294,"Good","AvgPoor",31752,2015,"SFN","NL",100,95,100,99,0,0,0,99,0,0,0,0,0,0,0,4,0,1,100,382,59,119,27,2,8,37,3,2,38,42,0,5,3,4,7,0.31151832460733,82,0.83311975982133,"Good","Good"
"507",31064,2014,"paredji01","BAL","AL",18,12,18,14,0,0,0,1,13,0,0,0,0,0,0,5,0,2,18,53,9,16,4,0,2,8,2,0,2,13,0,0,0,0,1,0.30188679245283,10,0.817838765008576,"Good","Good",31753,2015,"BAL","AL",104,86,104,17,0,0,0,6,8,0,1,0,2,3,81,11,1,1,104,363,46,100,17,2,10,42,4,4,19,111,0,0,0,2,8,0.275482093663912,71,0.72587379476584,"AvgPoor","AvgPoor"
"508",31065,2014,"paredji01","KCA","AL",9,2,9,5,0,0,0,2,3,0,0,0,0,0,3,0,4,1,9,10,3,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0.2,2,0.4,"AvgPoor","AvgPoor",31753,2015,"BAL","AL",104,86,104,17,0,0,0,6,8,0,1,0,2,3,81,11,1,1,104,363,46,100,17,2,10,42,4,4,19,111,0,0,0,2,8,0.275482093663912,71,0.72587379476584,"AvgPoor","AvgPoor"
"509",31066,2014,"parkeky01","COL","NL",18,3,18,6,0,0,2,0,0,0,0,0,4,4,0,12,0,1,18,26,1,5,1,0,0,1,0,0,0,14,0,0,0,0,0,0.192307692307692,4,0.423076923076923,"AvgPoor","AvgPoor",31755,2015,"COL","NL",46,27,46,33,0,0,2,0,0,0,28,0,5,32,0,13,0,1,46,106,10,19,3,1,3,11,1,0,6,37,0,0,0,0,2,0.179245283018868,12,0.534535040431267,"AvgPoor","AvgPoor"
"510",31067,2014,"parmech01","MIN","AL",87,59,87,81,0,0,33,0,0,0,22,3,33,54,1,15,2,1,87,250,27,64,11,0,7,28,0,3,17,64,0,2,0,1,7,0.256,46,0.691407407407407,"AvgPoor","AvgPoor",31756,2015,"BAL","AL",32,26,32,32,0,0,25,0,0,0,0,0,8,8,0,2,0,1,32,97,11,21,7,1,4,9,0,1,4,26,0,1,0,0,1,0.216494845360825,9,0.687891651505963,"AvgPoor","AvgPoor"
"511",31068,2014,"parrage01","ARI","NL",104,98,104,103,0,0,0,0,0,0,0,3,102,103,0,3,0,1,104,406,51,105,18,3,6,30,5,5,24,72,3,4,4,2,6,0.258620689655172,78,0.667114837076874,"AvgPoor","AvgPoor",31757,2015,"BAL","AL",55,51,55,55,0,0,0,0,0,0,7,10,47,55,0,4,0,2,55,224,30,53,12,0,5,20,5,1,8,35,1,2,3,1,1,0.236607142857143,36,0.625227963525836,"AvgPoor","AvgPoor"
"512",31068,2014,"parrage01","ARI","NL",104,98,104,103,0,0,0,0,0,0,0,3,102,103,0,3,0,1,104,406,51,105,18,3,6,30,5,5,24,72,3,4,4,2,6,0.258620689655172,78,0.667114837076874,"AvgPoor","AvgPoor",31758,2015,"MIL","NL",100,75,100,89,0,0,0,0,0,0,46,31,16,89,0,17,1,1,100,323,53,106,24,5,9,31,9,3,20,57,2,3,1,4,7,0.328173374613003,68,0.885599292348518,"Good","Good"
"513",31069,2014,"parrage01","MIL","NL",46,28,46,39,0,0,0,0,0,0,27,9,7,39,0,9,0,2,46,123,13,33,4,1,3,10,4,2,8,28,2,1,2,0,4,0.268292682926829,25,0.708425720620843,"AvgPoor","AvgPoor",31757,2015,"BAL","AL",55,51,55,55,0,0,0,0,0,0,7,10,47,55,0,4,0,2,55,224,30,53,12,0,5,20,5,1,8,35,1,2,3,1,1,0.236607142857143,36,0.625227963525836,"AvgPoor","AvgPoor"
"514",31069,2014,"parrage01","MIL","NL",46,28,46,39,0,0,0,0,0,0,27,9,7,39,0,9,0,2,46,123,13,33,4,1,3,10,4,2,8,28,2,1,2,0,4,0.268292682926829,25,0.708425720620843,"AvgPoor","AvgPoor",31758,2015,"MIL","NL",100,75,100,89,0,0,0,0,0,0,46,31,16,89,0,17,1,1,100,323,53,106,24,5,9,31,9,3,20,57,2,3,1,4,7,0.328173374613003,68,0.885599292348518,"Good","Good"
"515",31070,2014,"parrian01","OAK","AL",21,15,21,20,0,0,0,4,1,14,2,0,0,2,0,0,1,1,21,46,4,7,3,0,1,3,0,0,3,14,0,1,0,1,1,0.152173913043478,3,0.498294970161978,"AvgPoor","AvgPoor",31759,2015,"OAK","AL",17,1,17,16,0,0,0,0,6,10,0,0,0,0,0,2,2,1,17,6,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor"
"516",31071,2014,"pastoty01","ATL","NL",28,10,28,10,0,0,0,10,0,0,0,0,0,0,0,14,4,1,28,40,4,8,0,1,0,2,0,1,6,11,0,0,1,0,0,0.2,7,0.554347826086957,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",31072,2014,"paulsbe01","COL","NL",31,13,31,18,0,0,15,0,0,0,0,0,3,3,0,14,0,1,31,63,8,20,4,0,4,10,0,0,2,19,1,1,0,0,1,0.317460317460317,12,0.91991341991342,"Good","Good",31760,2015,"COL","NL",116,79,116,102,0,0,91,0,0,0,19,0,1,20,0,21,2,1,116,325,42,90,19,4,11,49,1,2,23,92,0,2,1,3,5,0.276923076923077,56,0.787317498365657,"AvgPoor","AvgPoor"
"518",31073,2014,"paulxa01","ARI","NL",14,3,14,5,0,0,0,0,0,0,5,0,0,5,0,10,1,1,14,20,2,2,0,0,0,0,0,0,1,8,1,0,0,0,0,0.1,2,0.288888888888889,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",31074,2014,"pearcst01","BAL","AL",102,86,102,86,0,0,51,0,0,0,35,0,8,40,8,13,0,1,102,338,51,99,26,0,21,49,5,0,40,76,1,4,0,1,4,0.292899408284024,52,0.929581163965578,"Good","Good",31761,2015,"BAL","AL",92,79,92,87,0,0,28,18,0,0,41,0,8,49,1,10,0,1,92,294,42,64,13,1,15,40,1,1,23,69,1,7,0,1,11,0.217687074829932,35,0.710999476713762,"AvgPoor","AvgPoor"
"520",31075,2014,"pederjo01","LAN","NL",18,3,18,12,0,0,0,0,0,0,2,7,5,12,0,8,2,1,18,28,1,4,0,0,0,0,0,0,9,11,0,0,1,0,1,0.142857142857143,4,0.494208494208494,"AvgPoor","AvgPoor",31762,2015,"LAN","NL",151,137,151,147,0,0,0,0,0,0,0,147,0,147,0,9,1,1,151,480,67,101,19,1,26,54,4,7,92,170,6,9,2,2,5,0.210416666666667,55,0.763150371640938,"AvgPoor","AvgPoor"
"521",31076,2014,"pedrodu01","BOS","AL",135,133,135,135,0,0,0,135,0,0,0,0,0,0,0,1,1,1,135,551,72,153,33,0,7,53,6,6,51,75,1,1,0,6,14,0.277676950998185,113,0.712297986345173,"AvgPoor","AvgPoor",31763,2015,"BOS","AL",93,93,93,92,0,0,0,92,0,0,0,0,0,0,1,0,0,1,93,381,46,111,19,1,12,42,2,2,38,51,1,2,1,3,6,0.291338582677165,79,0.797076957361462,"Good","AvgPoor"
"522",31077,2014,"pegueca01","KCA","AL",4,2,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,1,4,9,1,2,1,0,0,1,0,0,1,5,0,0,0,0,0,0.222222222222222,1,0.633333333333333,"AvgPoor","AvgPoor",31764,2015,"BOS","AL",4,1,4,4,0,0,0,0,0,0,4,0,0,4,0,1,0,2,4,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,1,0.533333333333333,"AvgPoor","AvgPoor"
"523",31077,2014,"pegueca01","KCA","AL",4,2,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,1,4,9,1,2,1,0,0,1,0,0,1,5,0,0,0,0,0,0.222222222222222,1,0.633333333333333,"AvgPoor","AvgPoor",31765,2015,"TEX","AL",30,17,30,27,0,0,0,0,0,0,21,1,9,27,0,9,0,1,30,70,10,13,4,0,4,9,2,0,12,36,0,1,0,1,1,0.185714285714286,5,0.723809523809524,"AvgPoor","AvgPoor"
"524",31078,2014,"penabr01","CIN","NL",115,90,115,95,0,46,53,0,0,0,0,0,0,0,1,21,0,1,115,348,23,88,18,1,5,26,2,3,20,42,2,0,1,3,8,0.252873563218391,64,0.644553397155869,"AvgPoor","AvgPoor",31766,2015,"CIN","NL",108,85,108,90,0,86,5,0,0,0,0,0,0,0,1,19,0,1,108,333,17,91,17,0,0,18,2,0,29,34,1,2,2,1,10,0.273273273273273,74,0.65857089966679,"AvgPoor","AvgPoor"
"525",31079,2014,"penaca01","TEX","AL",18,16,18,16,0,0,16,0,0,0,0,0,0,0,0,2,0,1,18,59,4,8,3,0,1,2,1,0,4,11,0,0,0,0,1,0.135593220338983,4,0.427764326069411,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",31080,2014,"penara02","ATL","NL",81,29,81,67,0,0,0,38,17,15,0,0,0,0,0,17,2,1,81,147,9,36,6,0,3,9,1,0,13,38,3,0,4,1,0,0.244897959183673,27,0.651286601597161,"AvgPoor","AvgPoor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",31081,2014,"pencehu01","SFN","NL",162,161,162,161,0,0,0,0,0,0,0,1,161,161,0,1,0,1,162,650,106,180,29,10,20,74,13,6,52,130,3,3,0,3,13,0.276923076923077,121,0.776536288570187,"AvgPoor","AvgPoor",31768,2015,"SFN","NL",52,51,52,51,0,0,0,0,0,0,0,0,51,51,1,1,0,1,52,207,30,57,13,1,9,40,4,1,16,48,0,0,0,0,8,0.27536231884058,34,0.805615129654903,"AvgPoor","Good"
"528",31082,2014,"pennicl01","ARI","NL",68,43,68,48,0,0,0,18,8,23,0,0,0,0,0,19,1,1,68,177,21,45,5,3,2,10,6,1,20,36,0,3,1,0,1,0.254237288135593,35,0.690282485875706,"AvgPoor","AvgPoor",31769,2015,"ARI","NL",72,26,72,47,0,0,0,11,12,24,5,0,0,5,0,27,3,1,72,135,15,32,3,0,1,10,3,0,16,29,2,0,4,2,4,0.237037037037037,28,0.59520697167756,"AvgPoor","AvgPoor"
"529",31082,2014,"pennicl01","ARI","NL",68,43,68,48,0,0,0,18,8,23,0,0,0,0,0,19,1,1,68,177,21,45,5,3,2,10,6,1,20,36,0,3,1,0,1,0.254237288135593,35,0.690282485875706,"AvgPoor","AvgPoor",31770,2015,"TOR","AL",33,21,33,31,0,0,0,22,6,5,3,0,0,3,1,2,4,2,33,75,9,12,3,0,2,11,0,0,11,20,0,1,3,2,2,0.16,7,0.549662921348315,"AvgPoor","AvgPoor"
"530",31083,2014,"peralda01","ARI","NL",88,80,88,84,0,0,0,0,0,0,36,14,40,84,0,4,1,1,88,329,40,94,12,9,8,36,6,3,16,60,0,1,1,1,9,0.285714285714286,65,0.769732750540893,"Good","AvgPoor",31771,2015,"ARI","NL",149,116,149,131,0,0,0,0,0,0,124,1,9,131,0,21,0,1,149,462,61,144,26,10,17,78,9,4,44,107,2,4,0,7,7,0.311688311688312,91,0.893018329188542,"Good","Good"
"531",31084,2014,"peraljh01","SLN","NL",157,152,157,152,0,0,0,0,0,152,0,0,0,0,1,5,0,1,157,560,61,147,38,0,21,75,3,2,58,112,2,6,0,4,19,0.2625,88,0.77884440400364,"AvgPoor","AvgPoor",31772,2015,"SLN","NL",155,149,155,148,0,0,0,0,0,148,0,0,0,0,2,6,0,1,155,579,64,159,26,1,17,71,1,4,50,111,6,5,0,6,23,0.274611398963731,115,0.745428540587219,"AvgPoor","AvgPoor"
"532",31085,2014,"perezeu01","NYA","AL",4,2,4,4,0,0,0,0,0,0,0,2,2,4,0,0,0,1,4,10,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0.2,2,0.4,"AvgPoor","AvgPoor",31775,2015,"ATL","NL",47,30,47,36,0,0,0,0,0,0,29,3,6,36,1,12,1,1,47,119,10,32,4,0,0,5,3,1,7,23,1,4,3,0,3,0.26890756302521,28,0.633290239172592,"AvgPoor","AvgPoor"
"533",31086,2014,"perezhe01","DET","AL",8,1,8,8,0,0,0,5,2,1,0,0,0,0,0,1,0,1,8,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,1,0.533333333333333,"AvgPoor","AvgPoor",31776,2015,"DET","AL",22,7,22,18,0,0,4,5,8,3,0,0,0,0,1,5,2,1,22,33,1,2,0,0,0,0,1,0,1,11,0,0,0,0,2,0.1,2,0.288888888888889,"AvgPoor","AvgPoor"
"534",31086,2014,"perezhe01","DET","AL",8,1,8,8,0,0,0,5,2,1,0,0,0,0,0,1,0,1,8,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,1,0.533333333333333,"AvgPoor","AvgPoor",31777,2015,"MIL","NL",90,59,90,83,0,0,3,14,72,3,0,0,0,0,0,17,3,2,90,230,13,62,15,2,1,21,4,1,4,48,1,0,3,1,4,0.269565217391304,44,0.646068455134135,"AvgPoor","AvgPoor"
