"","X1.x","yearID.x","playerID","teamID","lgID.x.x","G_all.x","GS.x.x","G_batting.x","G_defense.x","G_p.x","G_c.x","G_1b.x","G_2b.x","G_3b.x","G_ss.x","G_lf.x","G_cf.x","G_rf.x","G_of.x","G_dh.x","G_ph.x","G_pr.x","stint.x.x","G.x.x","AB.x","R.x","H.x","2B.x","3B.x","HR.x","RBI.x","SB.x.x","CS.x.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","BA.x","1B.x","OPS.x","BAClass.x","OPSClass.x","X1.y","yearID.y","lgID.x.y","G_all.y","GS.x.y","G_batting.y","G_defense.y","G_p.y","G_c.y","G_1b.y","G_2b.y","G_3b.y","G_ss.y","G_lf.y","G_cf.y","G_rf.y","G_of.y","G_dh.y","G_ph.y","G_pr.y","stint.x.y","G.x.y","AB.y","R.y","H.y","2B.y","3B.y","HR.y","RBI.y","SB.x.y","CS.x.y","BB.y","SO.y","IBB.y","HBP.y","SH.y","SF.y","GIDP.y","BA.y","1B.y","OPS.y","BAClass.y","OPSClass.y","Improved"
"867",30196,2013,"headlch01","SDN","NL",141,138,141,140,0,0,0,0,140,0,0,0,0,0,0,1,0,1,141,520,59,130,35,2,13,50,8,4,67,142,7,11,0,2,9,0.25,80,0.746666666666667,"AvgPoor","AvgPoor",30884,2014,"NL",77,75,77,76,0,0,0,0,76,0,0,0,0,0,0,2,0,1,77,279,27,64,12,1,7,32,4,1,22,73,0,5,0,1,12,0.229390681003584,44,0.651255647788169,"AvgPoor","AvgPoor","No"
"868",30197,2013,"hechaad01","MIA","NL",148,145,148,148,0,0,0,0,0,148,0,0,0,0,0,0,1,1,148,543,30,123,14,8,3,42,11,10,30,96,1,0,4,1,19,0.226519337016575,98,0.564893064084548,"AvgPoor","AvgPoor",30885,2014,"NL",146,146,146,146,0,0,0,0,0,146,0,0,0,0,0,0,0,1,146,536,53,148,20,10,1,34,7,5,26,86,5,1,4,6,21,0.276119402985075,117,0.663900401332529,"AvgPoor","AvgPoor","No"
"869",30198,2013,"heisech01","CIN","NL",87,46,87,75,0,0,0,0,0,0,69,1,6,75,4,21,2,1,87,224,29,53,11,1,9,23,3,0,9,51,0,5,4,2,4,0.236607142857143,32,0.694345238095238,"AvgPoor","AvgPoor",30886,2014,"NL",119,55,119,77,0,0,0,0,0,0,53,16,14,77,0,47,1,1,119,275,34,61,15,2,8,22,9,2,15,64,0,2,5,2,3,0.221818181818182,36,0.643487940630798,"AvgPoor","AvgPoor","No"
"870",30200,2013,"hernace02","PHI","NL",34,29,34,32,0,0,0,10,0,0,0,22,0,22,0,3,1,1,34,121,17,35,5,0,0,10,0,3,9,26,0,1,0,0,2,0.289256198347107,30,0.674089962778374,"Good","AvgPoor",30887,2014,"NL",66,22,66,29,0,0,0,11,14,4,0,0,0,0,0,38,2,1,66,114,13,27,2,0,1,4,1,1,9,33,1,0,1,1,1,0.236842105263158,24,0.571024335031126,"AvgPoor","AvgPoor","No"
"871",30204,2013,"herrmch01","MIN","AL",57,38,57,46,0,27,0,0,0,0,3,0,21,24,1,13,1,1,57,157,16,32,7,0,4,18,0,1,18,49,0,0,3,0,3,0.203821656050955,21,0.610555050045496,"AvgPoor","AvgPoor",30893,2014,"AL",33,15,33,25,0,1,0,0,0,0,12,0,13,24,0,9,4,1,33,75,8,16,3,0,0,4,1,0,4,17,0,0,0,0,2,0.213333333333333,13,0.506497890295359,"AvgPoor","AvgPoor","No"
"872",30205,2013,"heywaja01","ATL","NL",104,97,104,102,0,0,0,0,0,0,0,20,86,102,0,3,0,1,104,382,67,97,22,1,14,38,2,4,48,73,1,8,1,0,7,0.253926701570681,60,0.776016639173779,"AvgPoor","AvgPoor",30894,2014,"NL",149,148,149,149,0,0,0,0,0,0,0,0,149,149,0,1,0,1,149,573,74,155,26,3,11,58,20,4,67,98,3,6,0,3,2,0.270506108202443,115,0.735253860819572,"AvgPoor","AvgPoor","No"
"873",30206,2013,"hicksaa01","MIN","AL",81,78,81,81,0,0,0,0,0,0,0,81,0,81,0,0,0,1,81,281,37,54,11,3,8,27,9,3,24,84,0,2,4,2,0,0.192170818505338,32,0.596977968190351,"AvgPoor","AvgPoor",30895,2014,"AL",69,59,69,65,0,0,0,0,0,0,6,57,5,65,2,0,7,1,69,186,22,40,8,0,1,18,4,3,36,56,0,0,2,1,2,0.21505376344086,31,0.615000723274989,"AvgPoor","AvgPoor","No"
"874",30207,2013,"hillaa01","ARI","NL",87,82,87,84,0,0,0,84,0,0,0,0,0,0,0,5,0,1,87,327,45,95,21,1,11,41,1,4,29,48,2,5,0,1,6,0.290519877675841,62,0.818127291466031,"Good","Good",30897,2014,"NL",133,125,133,123,0,0,0,116,7,0,0,0,0,0,2,8,0,1,133,501,52,122,26,3,10,60,4,3,28,92,0,5,0,7,16,0.243512974051896,83,0.6537719385628,"AvgPoor","AvgPoor","No"
"875",30211,2013,"hoeslj01","HOU","AL",46,42,46,45,0,0,0,0,0,0,2,2,44,45,1,3,0,2,46,167,24,48,7,2,1,10,7,1,12,34,0,1,0,1,4,0.287425149700599,38,0.708274059615575,"Good","AvgPoor",30899,2014,"AL",55,35,55,48,0,0,0,0,0,0,36,0,12,48,1,9,4,1,55,122,12,21,5,0,3,11,0,0,10,31,0,0,1,3,5,0.172131147540984,13,0.516514875531269,"AvgPoor","AvgPoor","No"
"876",30212,2013,"holadbr01","DET","AL",16,8,16,14,0,14,0,0,0,0,0,0,0,0,1,1,3,1,16,27,8,8,1,0,1,2,0,0,2,3,0,1,3,0,0,0.296296296296296,6,0.811111111111111,"Good","Good",30900,2014,"AL",62,42,62,58,0,58,0,0,0,0,0,0,0,0,2,3,3,1,62,156,14,36,5,1,0,15,1,1,8,37,0,1,2,4,4,0.230769230769231,30,0.541913214990138,"AvgPoor","AvgPoor","No"
"877",30213,2013,"hollima01","SLN","NL",141,140,141,136,0,0,0,0,0,0,136,0,0,136,4,1,0,1,141,520,103,156,31,1,22,94,6,1,69,86,5,9,0,4,31,0.3,102,0.879088934321492,"Good","Good",30901,2014,"NL",156,156,156,150,0,0,0,0,0,0,150,0,0,150,6,0,0,1,156,574,83,156,37,0,20,90,4,1,74,100,4,17,0,2,20,0.271777003484321,99,0.811081393101359,"AvgPoor","Good","No"
"878",30214,2013,"holtbr01","BOS","AL",26,17,26,23,0,0,0,5,20,0,0,0,0,0,1,1,4,1,26,59,9,12,2,0,0,11,1,0,7,4,0,0,3,3,0,0.203389830508475,10,0.5126504544338,"AvgPoor","AvgPoor",30902,2014,"AL",106,105,106,106,0,0,8,11,39,12,8,10,35,44,0,1,0,1,106,449,68,126,23,5,4,29,12,2,33,98,0,2,5,3,7,0.280623608017817,94,0.711441807713239,"Good","AvgPoor","Yes"
"879",30215,2013,"hosmeer01","KCA","AL",159,155,159,158,0,0,158,0,0,0,0,0,1,1,1,2,0,1,159,623,86,188,34,3,17,79,11,4,51,100,4,1,1,4,15,0.301765650080257,134,0.801294037828267,"Good","Good",30904,2014,"AL",131,126,131,130,0,0,130,0,0,0,0,0,0,0,0,1,1,1,131,503,54,136,35,1,9,58,4,2,35,93,4,3,0,6,12,0.27037773359841,91,0.715713034407813,"AvgPoor","AvgPoor","No"
"880",30216,2013,"howarry01","PHI","NL",80,74,80,76,0,0,76,0,0,0,0,0,0,0,0,6,0,1,80,286,34,76,20,2,11,43,0,0,23,95,4,2,0,6,6,0.265734265734266,43,0.783646952416668,"AvgPoor","AvgPoor",30905,2014,"NL",153,146,153,141,0,0,141,0,0,0,0,0,0,0,5,7,0,1,153,569,65,127,18,1,23,95,0,0,67,190,7,7,0,5,10,0.223198594024605,85,0.689798541951442,"AvgPoor","AvgPoor","No"
"881",30217,2013,"hundlni01","SDN","NL",114,102,114,112,0,112,0,0,0,0,0,0,0,0,0,6,0,1,114,373,35,87,19,0,13,44,1,0,26,98,5,5,1,3,7,0.233243967828418,55,0.678666236306987,"AvgPoor","AvgPoor",30907,2014,"NL",33,9,33,14,0,14,0,0,0,0,0,0,0,0,0,23,0,1,33,59,1,16,3,0,1,3,0,0,0,13,0,0,0,0,1,0.271186440677966,12,0.64406779661017,"AvgPoor","AvgPoor","No"
"882",30218,2013,"hunteto01","DET","AL",144,138,144,143,0,0,0,0,0,0,0,0,143,143,0,6,0,1,144,606,90,184,37,5,17,84,3,2,26,113,0,7,3,10,11,0.303630363036304,125,0.799707089353003,"Good","AvgPoor",30908,2014,"AL",142,135,142,128,0,0,0,0,0,0,0,0,128,128,7,7,0,1,142,549,71,157,33,2,17,83,4,3,23,89,0,7,0,7,18,0.285974499089253,105,0.765378566055565,"Good","AvgPoor","No"
"883",30219,2013,"iannech01","LAA","AL",115,102,115,113,0,113,0,0,0,0,0,0,0,0,0,9,0,1,115,325,40,73,15,0,11,39,0,1,68,100,2,2,0,4,8,0.224615384615385,47,0.73070368228263,"AvgPoor","AvgPoor",30909,2014,"AL",108,92,108,104,0,104,0,0,0,0,0,0,0,0,1,13,0,1,108,306,41,77,22,0,7,43,3,0,54,91,3,8,0,5,3,0.251633986928105,48,0.764811018241077,"AvgPoor","AvgPoor","No"
"884",30228,2013,"izturma01","TOR","AL",107,98,107,103,0,0,0,59,36,28,0,0,0,0,0,7,0,1,107,365,33,86,12,0,5,32,1,5,27,38,0,1,3,3,11,0.235616438356164,69,0.597467828974678,"AvgPoor","AvgPoor",30916,2014,"AL",11,10,11,10,0,0,0,10,0,0,0,0,0,0,0,1,0,1,11,35,3,10,1,0,0,1,1,0,2,4,0,0,1,0,0,0.285714285714286,9,0.638610038610039,"Good","AvgPoor","No"
"885",30229,2013,"jacksau01","DET","AL",129,127,129,129,0,0,0,0,0,0,0,129,0,129,0,0,0,1,129,552,99,150,30,7,12,49,8,4,52,129,0,4,3,3,12,0.271739130434783,101,0.753818876159302,"AvgPoor","AvgPoor",30917,2014,"AL",100,97,100,100,0,0,0,0,0,0,0,100,0,100,0,0,1,1,100,374,52,102,25,5,4,33,9,4,35,85,0,2,1,8,9,0.272727272727273,68,0.730137965361888,"AvgPoor","AvgPoor","No"
"886",30232,2013,"jasojo01","OAK","AL",70,55,70,49,0,48,1,0,0,0,0,0,0,0,17,14,0,1,70,207,31,56,12,0,3,21,2,1,38,45,0,2,1,1,5,0.270531400966184,41,0.759077450522051,"AvgPoor","AvgPoor",30920,2014,"AL",99,79,99,54,0,54,0,0,0,0,0,0,0,0,35,19,0,1,99,307,42,81,18,3,9,40,2,0,28,60,1,7,0,2,5,0.263843648208469,51,0.767176729035679,"AvgPoor","AvgPoor","No"
"887",30233,2013,"jayjo02","SLN","NL",157,141,157,152,0,0,0,0,0,0,0,152,0,152,0,8,1,1,157,548,75,151,27,2,7,67,10,5,52,103,7,14,9,5,13,0.275547445255474,115,0.721003384314234,"AvgPoor","AvgPoor",30921,2014,"NL",140,109,140,125,0,0,0,0,0,0,27,98,33,125,0,23,1,1,140,413,52,125,16,3,3,46,6,3,28,78,3,20,3,4,17,0.302663438256659,103,0.749766981696998,"Good","AvgPoor","No"
"888",30234,2013,"jennide01","TBA","AL",139,132,139,136,0,0,0,0,0,0,0,136,0,136,1,4,2,1,139,527,82,133,31,6,14,54,20,8,64,115,0,3,3,5,6,0.252371916508539,82,0.747552055449785,"AvgPoor","AvgPoor",30922,2014,"AL",123,118,123,118,0,0,0,0,0,0,0,118,0,118,3,3,0,1,123,479,64,117,30,2,10,36,15,6,47,108,0,6,9,1,10,0.244258872651357,75,0.696819907013909,"AvgPoor","AvgPoor","No"
"889",30235,2013,"jeterde01","NYA","AL",17,17,17,13,0,0,0,0,0,13,0,0,0,0,4,0,0,1,17,63,8,12,1,0,1,7,0,0,8,10,1,1,0,1,3,0.19047619047619,10,0.541639486844966,"AvgPoor","AvgPoor",30923,2014,"AL",145,144,145,130,0,0,0,0,0,130,0,0,0,0,15,1,0,1,145,581,47,149,19,1,4,50,10,2,35,87,0,6,8,4,15,0.256454388984509,125,0.616767389044998,"AvgPoor","AvgPoor","No"
"890",30236,2013,"jimenlu02","LAA","AL",34,30,34,31,0,0,2,0,29,1,0,0,0,0,2,1,1,1,34,104,15,27,6,0,0,5,0,2,2,28,0,3,0,1,2,0.259615384615385,21,0.608216783216783,"AvgPoor","AvgPoor",30924,2014,"AL",18,10,18,16,0,0,0,0,16,0,0,0,0,0,2,2,2,1,18,37,3,6,2,0,0,2,0,0,0,13,0,2,2,0,1,0.162162162162162,4,0.421344421344421,"AvgPoor","AvgPoor","No"
"891",30237,2013,"johnsch05","ATL","NL",142,133,142,135,0,0,12,0,125,0,0,0,0,0,0,7,0,1,142,514,54,165,34,0,12,68,0,0,29,116,5,2,0,2,20,0.321011673151751,119,0.815516542300059,"Good","Good",30925,2014,"NL",153,149,153,150,0,0,1,0,150,0,0,0,0,0,1,3,0,1,153,582,43,153,27,0,10,58,6,0,23,159,2,2,2,2,23,0.262886597938144,116,0.653107172481506,"AvgPoor","AvgPoor","No"
"892",30244,2013,"jonesad01","BAL","AL",160,160,160,156,0,0,0,0,0,0,0,156,0,156,4,0,0,1,160,653,100,186,35,1,33,108,14,3,25,136,4,8,0,3,15,0.284839203675345,117,0.810960688304732,"Good","Good",30932,2014,"AL",159,157,159,155,0,0,0,0,0,0,0,155,0,155,4,2,0,1,159,644,88,181,30,2,29,96,7,1,19,133,1,12,0,7,11,0.281055900621118,120,0.77979453926158,"Good","AvgPoor","No"
"893",30247,2013,"joycema01","TBA","AL",140,109,140,110,0,0,0,0,0,0,58,0,58,110,22,31,0,1,140,413,61,97,22,0,18,47,7,3,59,87,0,2,0,7,8,0.234866828087167,57,0.747368527029544,"AvgPoor","AvgPoor",30936,2014,"AL",140,116,140,94,0,0,0,0,0,0,81,0,15,94,36,24,0,1,140,418,51,106,23,2,9,52,2,5,62,111,4,4,0,9,11,0.253588516746411,72,0.731659500955967,"AvgPoor","AvgPoor","No"
"894",30248,2013,"kawasmu01","TOR","AL",96,74,96,76,0,0,0,18,0,60,0,0,0,0,10,12,4,1,96,240,27,55,6,5,1,24,7,1,32,41,0,4,10,3,5,0.229166666666667,43,0.634498207885305,"AvgPoor","AvgPoor",30938,2014,"AL",82,69,82,80,0,0,0,64,19,4,0,0,0,0,0,11,0,1,82,240,31,62,7,1,0,17,1,0,22,49,0,3,8,1,3,0.258333333333333,54,0.622901002506266,"AvgPoor","AvgPoor","No"
"895",30250,2013,"kellydo01","DET","AL",112,52,112,98,0,0,4,3,22,0,38,25,22,78,7,16,15,1,112,216,33,48,6,1,6,23,2,0,27,28,1,2,2,4,4,0.222222222222222,35,0.651829540383757,"AvgPoor","AvgPoor",30939,2014,"AL",95,36,95,89,0,0,30,1,41,0,8,6,11,25,1,11,11,1,95,163,24,40,5,1,0,7,6,1,20,29,1,1,1,0,6,0.245398773006135,34,0.619865297412643,"AvgPoor","AvgPoor","No"
"896",30251,2013,"kempma01","LAN","NL",73,68,73,70,0,0,0,0,0,0,0,70,0,70,0,4,0,1,73,263,35,71,15,0,6,33,9,0,22,76,3,2,0,3,11,0.269961977186312,50,0.723023469253966,"AvgPoor","AvgPoor",30940,2014,"NL",150,139,150,143,0,0,0,0,0,0,44,41,59,143,2,10,0,1,150,541,77,155,38,3,25,89,8,5,52,145,3,0,0,6,21,0.286506469500924,89,0.852045460857436,"Good","Good","No"
"897",30252,2013,"kendrho01","LAA","AL",122,122,122,118,0,0,0,118,0,0,1,0,0,1,4,0,0,1,122,478,55,142,21,4,13,54,6,3,23,89,5,6,3,3,16,0.297071129707113,104,0.774624661580113,"Good","AvgPoor",30941,2014,"AL",157,157,157,154,0,0,0,154,0,0,0,0,0,0,3,0,0,1,157,617,85,181,33,5,7,75,14,5,48,110,8,4,3,2,15,0.293354943273906,136,0.744325579036103,"Good","AvgPoor","No"
"898",30256,2013,"kipnija01","CLE","AL",149,147,149,147,0,0,0,147,0,0,0,0,0,0,1,1,0,1,149,564,86,160,36,4,17,84,30,7,76,143,3,3,5,10,10,0.283687943262411,103,0.818130722361604,"Good","Good",30945,2014,"AL",129,126,129,123,0,0,0,123,0,0,0,0,0,0,5,3,0,1,129,500,61,120,25,1,6,41,22,3,50,100,2,2,1,2,15,0.24,88,0.640469314079422,"AvgPoor","AvgPoor","No"
"899",30257,2013,"koberje01","WAS","NL",24,8,24,10,0,0,0,0,0,0,6,3,2,10,0,7,8,1,24,30,8,5,0,0,1,1,3,2,5,6,0,1,0,0,0,0.166666666666667,4,0.572222222222222,"AvgPoor","AvgPoor",30946,2014,"NL",4,2,4,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,4,6,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor","No"
"900",30258,2013,"konerpa01","CHA","AL",126,126,126,76,0,0,76,0,0,0,0,0,0,0,50,0,0,1,126,467,41,114,16,0,12,54,0,0,45,74,2,4,0,4,12,0.244111349036403,86,0.668921923900511,"AvgPoor","AvgPoor",30947,2014,"AL",81,49,81,23,0,0,23,0,0,0,0,0,0,0,36,31,0,1,81,208,15,43,8,0,5,22,0,0,10,51,0,4,0,2,7,0.206730769230769,30,0.571771978021978,"AvgPoor","AvgPoor","No"
"901",30262,2013,"kozmape01","SLN","NL",143,113,143,140,0,0,0,0,0,139,1,0,0,1,0,5,8,1,143,410,44,89,20,0,1,35,3,1,34,91,8,0,1,3,6,0.217073170731707,68,0.548338516942216,"AvgPoor","AvgPoor",30952,2014,"NL",14,6,14,13,0,0,0,6,0,8,0,0,0,0,0,3,0,1,14,23,4,7,3,0,0,0,0,0,3,4,0,0,0,0,0,0.304347826086957,4,0.819397993311037,"Good","Good","Yes"
"902",30264,2013,"krausma01","HOU","AL",52,34,52,26,0,0,2,0,0,0,18,0,9,26,15,16,0,1,52,134,11,28,9,0,4,13,2,0,10,45,0,1,0,1,2,0.208955223880597,15,0.632794929462278,"AvgPoor","AvgPoor",30955,2014,"AL",67,53,67,55,0,0,33,0,0,0,19,0,5,23,4,13,0,1,67,186,16,36,6,0,6,21,0,0,21,54,0,1,0,0,7,0.193548387096774,24,0.601426799007444,"AvgPoor","AvgPoor","No"
"903",30267,2013,"lagarju01","NYN","NL",121,97,121,116,0,0,0,0,0,0,0,108,14,116,0,10,0,1,121,392,35,95,21,5,4,34,6,3,20,96,4,2,5,2,6,0.24234693877551,65,0.633290816326531,"AvgPoor","AvgPoor",30957,2014,"NL",116,105,116,112,0,0,0,0,0,0,0,112,0,112,0,4,2,1,116,416,46,117,24,3,4,47,13,4,20,87,1,7,3,6,6,0.28125,86,0.702924233339044,"Good","AvgPoor","No"
"904",30269,2013,"lairdge01","ATL","NL",47,33,47,40,0,40,0,0,0,0,0,0,0,0,0,10,0,1,47,121,12,34,8,0,1,13,1,1,14,23,0,3,2,1,4,0.28099173553719,25,0.738807301266425,"Good","AvgPoor",30958,2014,"NL",53,41,53,48,0,48,0,0,0,0,0,0,0,0,0,7,0,1,53,152,12,31,8,0,0,10,0,0,14,33,2,1,0,0,6,0.203947368421053,23,0.532028049164828,"AvgPoor","AvgPoor","No"
"905",30270,2013,"lakeju01","CHN","NL",64,56,64,56,0,0,0,0,0,0,32,27,0,56,0,8,0,1,64,236,26,67,16,0,6,16,4,4,13,68,0,4,1,0,2,0.283898305084746,45,0.759981911971595,"Good","AvgPoor",30959,2014,"NL",108,70,108,85,0,0,0,0,0,0,53,36,1,85,0,31,1,1,108,308,30,65,10,3,9,25,7,3,14,110,0,1,1,2,3,0.211038961038961,43,0.596803196803197,"AvgPoor","AvgPoor","No"
"906",30272,2013,"lamboan01","PIT","NL",18,6,18,8,0,0,0,0,0,0,2,0,6,8,0,10,0,1,18,30,4,7,2,0,1,2,0,1,3,11,0,0,0,0,0,0.233333333333333,4,0.703030303030303,"AvgPoor","AvgPoor",30961,2014,"NL",21,6,21,7,0,0,1,0,0,0,0,0,6,6,0,15,0,1,21,39,3,10,4,0,0,1,0,0,0,8,0,0,0,0,2,0.256410256410256,6,0.615384615384615,"AvgPoor","AvgPoor","No"
"907",30274,2013,"larocad01","WAS","NL",152,144,152,149,0,0,149,0,0,0,0,0,0,0,1,4,0,1,152,511,70,121,19,3,20,62,4,1,72,131,10,3,0,4,13,0.23679060665362,79,0.735334505290391,"AvgPoor","AvgPoor",30962,2014,"NL",140,136,140,136,0,0,136,0,0,0,0,0,0,0,1,4,0,1,140,494,73,128,19,0,26,92,3,0,82,108,9,2,0,8,13,0.259109311740891,83,0.817240331071838,"AvgPoor","Good","No"
"908",30276,2013,"lavarry01","BOS","AL",25,18,25,22,0,22,0,0,0,0,0,0,0,0,3,5,0,1,25,77,8,23,7,0,1,14,0,0,2,17,0,2,0,1,3,0.298701298701299,15,0.757839721254355,"Good","AvgPoor",30964,2014,"AL",9,2,9,6,0,0,6,0,0,0,0,0,0,0,0,5,0,1,9,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0.1,0,0.288888888888889,"AvgPoor","AvgPoor","No"
"909",30277,2013,"lawribr01","TOR","AL",107,107,107,107,0,0,0,6,103,0,0,0,0,0,0,0,0,1,107,401,41,102,18,3,11,46,9,5,30,68,1,7,1,3,8,0.254364089775561,70,0.711701471943723,"AvgPoor","AvgPoor",30965,2014,"AL",70,70,70,70,0,0,0,32,63,0,0,0,0,0,0,0,0,1,70,259,27,64,9,0,12,38,0,0,16,49,0,5,0,2,0,0.247104247104247,43,0.722267860565733,"AvgPoor","AvgPoor","No"
"910",30278,2013,"lemahdj01","COL","NL",109,95,109,101,0,0,1,90,14,1,0,0,0,0,0,9,2,1,109,404,39,113,21,3,2,28,18,7,19,67,2,1,7,3,13,0.27970297029703,87,0.672861548449927,"AvgPoor","AvgPoor",30966,2014,"NL",149,139,149,148,0,0,1,144,7,1,0,0,0,0,0,1,0,1,149,494,59,132,15,5,5,42,10,10,33,97,7,2,7,2,13,0.267206477732794,107,0.662679079271408,"AvgPoor","AvgPoor","No"
"911",30279,2013,"leonsa01","WAS","NL",2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0.288888888888889,"AvgPoor","AvgPoor",30967,2014,"NL",20,17,20,20,0,20,0,0,0,0,0,0,0,0,0,1,0,1,20,64,7,10,1,0,1,3,0,0,6,20,0,0,0,0,1,0.15625,8,0.447321428571429,"AvgPoor","AvgPoor","No"
"912",30284,2013,"lindad01","TOR","AL",143,121,143,76,0,0,76,0,0,0,0,0,0,0,61,22,0,1,143,465,67,134,26,1,23,67,1,0,51,103,5,1,0,4,20,0.288172043010753,84,0.853779951705777,"Good","Good",30968,2014,"AL",96,78,96,47,0,0,47,0,0,0,0,0,0,0,37,16,1,1,96,290,38,93,24,2,6,40,0,0,28,48,3,0,0,0,8,0.320689655172414,61,0.859813489481674,"Good","Good","No"
"913",30287,2013,"loneyja01","TBA","AL",158,143,158,154,0,0,154,0,0,0,0,0,0,0,1,9,0,1,158,549,54,164,33,0,13,75,3,1,44,77,6,0,1,4,16,0.298724954462659,118,0.778281205664021,"Good","AvgPoor",30972,2014,"AL",155,152,155,152,0,0,152,0,0,0,0,0,0,0,4,3,0,1,155,600,59,174,27,0,9,69,4,0,41,80,2,4,0,6,21,0.29,138,0.716405529953917,"Good","AvgPoor","No"
"914",30288,2013,"longoev01","TBA","AL",160,159,160,147,0,0,0,0,147,0,0,0,0,0,14,0,0,1,160,614,91,165,39,3,32,88,1,0,70,162,10,3,0,6,16,0.268729641693811,91,0.841805678939229,"AvgPoor","Good",30973,2014,"AL",162,162,162,155,0,0,0,0,155,0,0,0,0,0,8,0,0,1,162,624,83,158,26,1,22,91,5,0,57,133,11,9,1,9,15,0.253205128205128,109,0.7243039506988,"AvgPoor","AvgPoor","No"
"915",30290,2013,"lowrije01","OAK","AL",154,150,154,139,0,0,0,24,0,119,0,0,0,0,13,4,0,1,154,603,80,175,45,2,15,75,1,0,50,91,3,2,3,4,17,0.290215588723051,113,0.790564124244735,"Good","AvgPoor",30976,2014,"AL",136,132,136,130,0,0,0,0,0,130,0,0,0,0,4,4,0,1,136,502,59,125,29,3,6,50,0,0,51,79,5,5,2,6,14,0.249003984063745,87,0.675503659122376,"AvgPoor","AvgPoor","No"
"916",30291,2013,"lucased01","MIA","NL",94,86,94,93,0,0,25,20,61,6,1,0,0,1,0,2,1,1,94,351,43,90,14,1,4,28,1,1,26,78,1,2,4,1,6,0.256410256410256,71,0.64670865197181,"AvgPoor","AvgPoor",30977,2014,"NL",69,34,69,51,0,0,6,20,4,19,4,0,3,7,0,18,3,1,69,179,19,45,5,0,1,9,1,0,8,48,0,0,2,0,4,0.251396648044693,39,0.579511845367908,"AvgPoor","AvgPoor","No"
"917",30292,2013,"lucrojo01","MIL","NL",147,134,147,136,0,126,14,0,0,0,0,0,0,0,3,12,0,1,147,521,59,146,25,6,18,82,9,1,46,69,2,5,0,8,16,0.280230326295585,97,0.794549606194983,"Good","AvgPoor",30978,2014,"NL",153,150,153,149,0,136,19,0,0,0,0,0,0,0,1,3,0,1,153,585,73,176,53,2,13,69,4,4,66,71,3,2,0,2,13,0.300854700854701,108,0.837476348926731,"Good","Good","No"
"918",30293,2013,"ludwiry01","CIN","NL",38,34,38,32,0,0,0,0,0,0,32,0,0,32,2,4,0,1,38,129,7,31,5,0,2,12,0,0,10,29,0,0,0,1,7,0.24031007751938,24,0.61843853820598,"AvgPoor","AvgPoor",30979,2014,"NL",112,96,112,92,0,0,0,0,0,0,92,0,0,92,5,16,0,1,112,357,28,87,20,0,9,45,0,2,31,94,1,4,1,4,6,0.243697478991597,58,0.68343094813683,"AvgPoor","AvgPoor","No"
"919",30294,2013,"lutzdo01","CIN","NL",34,7,34,18,0,0,0,0,0,0,17,0,1,18,0,24,0,1,34,58,5,14,1,0,1,8,2,0,1,14,0,0,0,0,0,0.241379310344828,12,0.5645821157218,"AvgPoor","AvgPoor",30980,2014,"NL",28,11,28,12,0,0,6,0,0,0,4,0,2,6,1,16,0,1,28,51,2,9,4,0,0,1,0,0,3,19,1,0,0,0,0,0.176470588235294,5,0.477124183006536,"AvgPoor","AvgPoor","No"
"920",30296,2013,"machama01","BAL","AL",156,156,156,156,0,0,0,0,156,0,0,0,0,0,0,0,0,1,156,667,88,189,51,3,14,71,6,7,29,113,0,2,9,3,15,0.28335832083958,121,0.745621483124344,"Good","AvgPoor",30981,2014,"AL",82,82,82,82,0,0,0,0,82,0,0,0,0,0,0,0,0,1,82,327,38,91,14,0,12,32,2,0,20,68,2,3,2,2,13,0.2782874617737,65,0.755056296914095,"AvgPoor","AvgPoor","No"
"921",30298,2013,"maldoma01","MIL","NL",67,47,67,55,0,47,10,0,0,0,0,0,0,0,0,13,0,1,67,183,13,31,7,1,4,22,0,0,13,53,1,3,3,0,2,0.169398907103825,19,0.520333909987094,"AvgPoor","AvgPoor",30982,2014,"NL",52,30,52,45,1,42,2,0,0,0,0,0,0,0,0,9,0,1,52,111,14,26,5,0,4,16,0,0,11,32,1,3,1,0,4,0.234234234234234,17,0.707387387387387,"AvgPoor","AvgPoor","No"
"922",30299,2013,"marisja01","MIA","NL",40,30,40,32,0,0,0,0,0,0,0,32,0,32,0,6,2,1,40,109,6,20,2,1,1,5,3,1,6,27,0,1,1,1,1,0.18348623853211,16,0.478475652787579,"AvgPoor","AvgPoor",30984,2014,"NL",14,10,14,13,0,0,0,0,0,0,0,13,0,13,0,1,0,1,14,48,3,8,0,0,0,0,5,0,3,19,1,0,0,0,0,0.166666666666667,8,0.382352941176471,"AvgPoor","AvgPoor","No"
